"league_season","league_name","league_gender","is_international","match_name","ground_name","home_team_id","away_team_id","match_year","total_overs","over_num","runs_scored","total_wickets","fours_scored","sixes_scored","total_wides","total_no_balls","total_byes","total_leg_byes","total_scores"
"2022",Caribbean Premier League,Men,0,"BR vs JT, 19th Match, Caribbean Premier League 2022",Queen's Park Oval,24,20,2022,20,3,8,0,1,0,0,0,0,3,146
"2022",Caribbean Premier League,Men,0,"BR vs JT, 19th Match, Caribbean Premier League 2022",Queen's Park Oval,24,20,2022,20,4,17,0,2,1,0,0,0,0,146
"2022",Caribbean Premier League,Men,0,"BR vs JT, 19th Match, Caribbean Premier League 2022",Queen's Park Oval,24,20,2022,20,5,10,1,0,1,3,0,0,0,146
"2022",Caribbean Premier League,Men,0,"BR vs JT, 19th Match, Caribbean Premier League 2022",Queen's Park Oval,24,20,2022,20,6,4,0,0,0,0,0,0,1,146
"2022",Caribbean Premier League,Men,0,"BR vs JT, 19th Match, Caribbean Premier League 2022",Queen's Park Oval,24,20,2022,20,7,8,0,0,1,0,0,0,0,146
"2022",Caribbean Premier League,Men,0,"BR vs JT, 19th Match, Caribbean Premier League 2022",Queen's Park Oval,24,20,2022,20,8,10,0,1,0,0,0,0,0,146
"2022",Caribbean Premier League,Men,0,"BR vs JT, 19th Match, Caribbean Premier League 2022",Queen's Park Oval,24,20,2022,20,9,10,0,1,0,0,0,0,0,146
"2022",Caribbean Premier League,Men,0,"BR vs JT, 19th Match, Caribbean Premier League 2022",Queen's Park Oval,24,20,2022,20,10,8,0,0,0,0,0,0,0,146
"2022",Caribbean Premier League,Men,0,"BR vs JT, 19th Match, Caribbean Premier League 2022",Queen's Park Oval,24,20,2022,20,11,6,1,1,0,0,0,0,0,146
"2022",Caribbean Premier League,Men,0,"BR vs JT, 19th Match, Caribbean Premier League 2022",Queen's Park Oval,24,20,2022,20,12,6,0,0,0,0,0,0,0,146
"2022",Caribbean Premier League,Men,0,"BR vs JT, 19th Match, Caribbean Premier League 2022",Queen's Park Oval,24,20,2022,20,13,3,2,0,0,0,0,0,0,146
"2022",Caribbean Premier League,Men,0,"BR vs JT, 19th Match, Caribbean Premier League 2022",Queen's Park Oval,24,20,2022,20,14,1,0,0,0,0,0,0,0,146
"2022",Caribbean Premier League,Men,0,"BR vs JT, 19th Match, Caribbean Premier League 2022",Queen's Park Oval,24,20,2022,20,15,3,0,0,0,0,0,0,0,146
"2022",Caribbean Premier League,Men,0,"BR vs JT, 19th Match, Caribbean Premier League 2022",Queen's Park Oval,24,20,2022,20,16,2,0,0,0,0,0,1,0,146
"2022",Caribbean Premier League,Men,0,"BR vs JT, 19th Match, Caribbean Premier League 2022",Queen's Park Oval,24,20,2022,20,17,10,1,0,1,0,0,0,0,146
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,1,3,0,0,0,0,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,2,12,0,2,0,0,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,3,19,0,1,2,0,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,4,6,0,1,0,0,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,5,12,1,3,0,0,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,6,8,1,1,0,0,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,7,8,0,0,1,0,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,8,2,0,0,0,0,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,9,11,0,2,0,0,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,10,6,0,0,0,0,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,11,10,0,1,0,1,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,12,8,1,1,0,1,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,13,12,0,1,1,0,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,14,8,0,1,0,0,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,15,15,0,2,1,0,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,16,8,1,1,0,0,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,17,5,1,0,0,1,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,18,17,0,1,2,0,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,19,7,0,1,0,1,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,20,12,2,0,1,1,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,1,11,0,0,1,2,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,2,6,0,1,0,0,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,3,1,0,0,0,0,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,4,10,0,1,1,0,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,5,8,2,1,0,1,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,6,11,0,2,0,0,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,7,8,0,1,0,0,0,0,1,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,8,2,0,0,0,1,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,9,10,0,0,1,0,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,10,0,2,0,0,0,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,11,6,0,0,0,0,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,12,2,1,0,0,0,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,13,14,1,0,2,0,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,14,8,0,1,0,0,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,15,15,0,1,0,1,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,16,4,0,0,0,0,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,17,8,1,0,1,0,0,0,1,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,18,7,0,1,0,0,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,19,5,2,1,0,0,0,0,0,189
"2022",Caribbean Premier League,Men,0,"SNP vs SLK, 20th Match, Caribbean Premier League 2022",Brian Lara Stadium,21,22,2022,20,20,4,1,0,0,1,0,0,0,189
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,1,6,0,1,0,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,2,7,1,1,0,1,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,3,2,1,0,0,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,4,6,0,1,0,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,5,1,2,0,0,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,6,3,0,0,0,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,7,3,0,0,0,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,8,3,0,0,0,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,9,6,0,1,0,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,10,3,1,0,0,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,11,2,0,0,0,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,12,12,0,1,1,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,13,4,0,0,0,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,14,12,0,2,0,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,15,6,0,0,0,1,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,16,6,0,0,0,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,17,13,1,1,1,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,18,3,0,0,0,1,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,19,10,0,0,1,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,20,8,1,0,0,1,0,1,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,1,0,1,0,0,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,2,4,1,0,0,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,3,7,0,1,0,0,0,0,1,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,4,8,0,0,1,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,5,12,0,1,1,1,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,6,10,0,2,0,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,7,6,0,0,0,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,8,11,0,0,1,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,9,9,1,0,1,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,10,6,1,1,0,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,11,2,0,0,0,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,12,2,1,0,0,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,13,4,0,0,0,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,14,4,0,0,0,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,15,6,0,1,0,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,16,4,0,0,0,1,0,0,1,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,17,2,1,0,0,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,18,8,0,1,0,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,19,10,0,0,1,0,0,0,1,116
"2022",Caribbean Premier League,Men,0,"TKR vs JT, 21st Match, Caribbean Premier League 2022",Brian Lara Stadium,23,20,2022,20,20,4,0,1,0,0,0,0,0,116
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,1,8,0,0,1,1,0,0,0,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,2,7,0,1,0,0,0,0,0,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,3,5,0,1,0,0,0,0,0,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,4,6,1,1,0,0,0,0,0,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,5,0,2,0,0,0,0,0,0,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,6,4,0,0,0,0,0,0,0,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,7,5,0,0,0,0,0,0,0,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,8,1,0,0,0,0,0,0,0,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,9,2,0,0,0,0,0,0,0,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,10,1,1,0,0,0,0,0,0,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,11,8,0,1,0,0,0,0,1,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,12,6,0,1,0,0,0,0,0,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,13,9,1,0,1,0,0,0,0,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,14,6,1,1,0,1,0,0,0,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,15,20,0,2,1,1,2,0,0,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,16,19,0,1,2,0,0,0,0,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,1,2,0,0,0,0,0,0,0,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,2,4,0,1,0,0,0,0,0,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,3,0,0,0,0,0,0,0,0,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,4,6,1,0,1,0,0,0,0,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,5,5,0,1,0,0,0,0,0,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,6,10,1,2,0,0,0,0,0,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,7,2,0,0,0,0,0,0,1,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,8,5,1,0,0,0,0,0,0,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,9,6,0,0,0,1,0,0,0,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,10,2,1,0,0,0,0,0,0,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,11,1,1,0,0,0,0,0,0,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,12,4,0,0,0,0,0,0,1,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,13,3,1,0,0,0,0,0,0,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,14,9,1,2,0,0,0,0,0,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,15,16,1,2,1,0,0,0,0,107
"2022",Caribbean Premier League,Men,0,"BR vs GAW, 22nd Match, Caribbean Premier League 2022",Brian Lara Stadium,24,25,2022,16,16,6,1,1,0,0,0,0,0,107
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,1,1,0,0,0,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,2,8,1,1,0,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,3,0,0,0,0,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,4,17,0,1,2,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,5,6,0,1,0,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,6,19,0,1,2,1,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,7,5,0,0,0,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,8,3,0,0,0,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,9,7,0,1,0,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,10,3,1,0,0,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,11,6,0,0,0,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,12,7,1,1,0,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,13,5,0,0,0,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,14,7,0,1,0,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,15,10,0,0,0,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,16,2,1,0,0,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,17,11,0,0,1,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,18,7,1,1,0,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,19,19,0,1,2,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,20,4,1,0,0,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,1,5,0,0,0,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,2,7,1,1,0,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,3,2,0,0,0,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,4,4,2,0,0,1,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,5,12,0,2,0,0,1,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,6,15,0,0,2,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,7,7,0,0,0,2,0,0,1,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,8,4,0,0,0,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,9,8,0,1,0,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,10,6,0,0,0,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,11,0,1,0,0,0,0,0,0,147
